gamma	pr	rho	target
4.112261678163239	1.660676062310109	1.2861223681580074	2.304314158774643
3.1542447630427213	1.7781991766078415	2.081960990597427	1.6413515279212054
4.523019282698719	2.4296864512156358	1.4639120811550843	2.7398818669896015
1.7009734035977906	1.971159593389142	4.3087965254548815	0.8821281120722587
4.439377616797115	2.5613416956403507	3.2897814867083772	1.8591365008255765
1.0901934391493922	4.308817493926356	2.2975883528454824	1.4298639645545468
2.661674834626766	1.4388403415512334	3.256580078926833	1.0844334900614272
4.005156465538353	1.6508920797307842	3.6579521109109736	1.34446678572705
1.9750720874943908	1.547163964845944	1.0702506147312616	1.6897284001902315
1.93825424999432	1.4895053881532294	4.508661381363638	0.8002074716175659
2.9416504554343508	2.069933545262882	3.2731147793114435	1.36393325018711
1.802422340320498	1.2912459887794134	1.353091905416438	1.3115025083361525
2.7864815707090624	4.44796437788556	3.9087556607663063	1.7806947413397818
4.372278326748568	4.8341696618398915	1.3479604052809109	3.959827583578309
2.0740137379583534	4.3994089935560785	2.026809304042469	2.1217613737602967
3.5626874302056626	4.116173275748016	4.199639785317853	1.8686573112259928
1.1373956026326049	3.3821961543627	3.888430264259669	0.9946447869949372
3.2078122784196763	4.298886544713495	1.0413205876969829	3.6390685537674994
2.32541771784616	1.4283972832808765	4.125459602459912	0.8973023950289256
2.5013693021032406	3.617356182566017	3.039856719877365	1.7252736427726398
4.543647577586336	4.512203829224148	1.343511589110347	3.906393292966609
4.179255971799508	2.332490521858084	2.859712462265134	1.8462828929909585
4.0586513541329134	2.8726268858923567	1.0039239188030251	3.4078469566264236
4.863564532928482	1.4238964126755593	2.654912701121372	1.6150702475121412
1.4390381765289844	1.8821195770362849	1.750643491476298	1.2438296554539332
4.849919670821013	1.1734762745260232	3.8707739157737406	1.2125663907716069
2.228437419925044	4.31925256916758	1.540396534919373	2.4997020989522905
1.5168878888060675	1.0811336068035895	1.0710080933726736	1.2374283148128769
1.5543721184321195	4.0195083349730165	4.519811503702572	1.1757197237741268
2.1864913295523367	1.154810684432478	1.1143984143130845	1.5052513788645436
4.324976627084675	3.601266783589616	1.534716121518008	3.1857045987473183
2.8366733871339447	4.696642414599449	1.0211138818386911	3.61211297253614
4.565169234903298	2.8888751258377674	3.517579304920804	1.936292114959228
4.948805892064446	4.970789841691326	2.410020647633564	3.194865129589982
4.426409790431566	3.279186003797962	4.154476963458721	1.8691779843321692
3.6067853140622224	2.1874349527728567	4.650396344394677	1.3025150069835203
1.7664158531134009	2.3772414025468374	4.373478476996767	0.9798726204078037
1.0159937964845756	4.072573550153344	2.0047964814114096	1.436629733223158
3.0061769623863497	1.8654062937398752	4.69720908096714	1.0926323233136106
1.2191385476611578	3.8797647474831223	2.7037106473592747	1.3226627487436902
3.604378347961286	2.850008207098736	1.1874638593172864	2.9412235934060953
2.371570848862352	4.6151026174942835	4.543299288810744	1.5521120096501344
3.3171769975575494	1.7252757277116162	1.6832452969600131	1.8439106552502218
3.584398456548181	1.3865713815130936	2.416581683643859	1.4340969666787011
2.5767933689427807	1.9251356016400765	2.4068257438099736	1.43564854718595
2.539470633555236	4.952412033606448	2.068174586051696	2.4659620232954187
1.86511307400468	1.1236069780311655	3.2062509522947384	0.8084646613924069
4.3594364947888815	4.254725309372299	3.2855027645244936	2.37601962074178
4.7780691053561695	3.2375813048864166	2.359723096816277	2.5603894759574186
3.253473391168649	4.1667204119321015	4.869948452710954	1.668432447987876
2.048410224808912	4.36774964638686	4.802923907366941	1.364848613865452
1.1279648782484983	4.029938848158464	3.9260122371522015	1.0760221021792211
3.864061384948281	2.4101101161351117	1.7496043922584072	2.307121791132017
1.1598692093343312	3.6278278756908566	4.171864404390614	1.0042983619429808
4.266724691920033	3.5946887779813697	3.6898034123269485	2.0388080722906063
1.2592434490447686	4.737911902320258	1.9102973490619788	1.7672494458398464
4.623876384063246	2.5818540723445045	3.405245498901527	1.8723832173553967
3.277407654245051	1.6408403768245248	4.5323711629859975	1.0892703070526537
1.5081601549363977	1.1510857984680194	1.8764354523224167	0.9618575636137122
3.046900126853741	3.4885833091468816	2.0703447310617937	2.2658561042286958
4.8833610346411565	1.3810674992017875	2.649198864098351	1.595546954143389
4.268317038551748	3.0489325575709616	1.25094748142731	3.22539349301414
2.449790806111811	3.672956282561977	1.0109040371911489	2.9834407292562197
4.4753705149942045	4.465343495028153	4.7837892452837965	2.043882453565141
3.3917698004275585	3.6768096054430233	4.965134766669535	1.5848320117235262
2.8689941070677616	2.942554526148798	4.217562554249115	1.4148041378945824
4.285670978540713	2.6813056069519656	4.872777928378367	1.535657133793816
2.1325441730580867	4.230239243580368	2.478234234370788	1.9079206424365016
3.7511678098514567	2.2515000330279404	2.412941231268793	1.8708796583527665
3.2767939796784926	2.1291777366951785	3.887655301082311	1.3396355104729782
3.5031553567654368	4.772604095688791	3.5926269019175177	2.157254307519937
4.36324382464501	3.5696735527583714	3.3095343880888732	2.1693795562412355
2.9425504049222093	2.4732567566028982	1.8105555118475776	2.004890394388368
3.6278249565897687	1.98383109717956	4.547728612457269	1.2579930414730491
4.805115937311303	4.905717351926317	1.0760698536388231	4.680399929676836
3.0915371327081678	2.804358195139071	2.156952790243836	2.004858175938568
4.53831481799993	1.4835493286277042	1.2295552837248702	2.340045355021873
3.0342333850887298	3.1721614149732416	1.3867167191910228	2.634560975239289
2.351941360420413	3.9538805656208784	1.3415379747792442	2.632834332967584
2.6299094387895043	1.2497229826065148	2.425421561770984	1.1640822259498087
3.3424523791227667	1.1139915337388129	1.9936301425605207	1.3666309869954565
4.766601593227525	3.3271238723012204	3.0338260809131574	2.286354516186384
1.4393051613919017	3.0518655063878017	4.457091938804858	0.9927350153646722
3.4249294848542045	1.6183010404407203	2.6220678694068305	1.4538965615956436
2.6698789441219883	2.5995773382469447	4.7862449576751285	1.2042029739569018
3.2876152544937263	3.0792342638577983	3.4121888034304315	1.7224448763219522
3.6598861975116277	4.818619903207591	1.3188513991543638	3.656766195911516
3.0147355604330293	1.1135269252604223	4.990180975972112	0.8201944479749143
3.9599412461998527	4.668236650018846	3.907458875848244	2.1750717868277074
2.3983250085723418	1.763119152582365	1.558216011123501	1.647331558176021
2.4970152733647795	3.34859870963679	4.63333547390865	1.3433688667276635
3.44295291622286	3.214563214125888	3.17793695158482	1.8661815379859028
2.6144177259962604	3.896721561316024	2.0200071506623627	2.245746459033608
4.9467780739464935	3.755427764074422	2.9916567411859214	2.4919254129638877
3.326367136161286	3.4808277753041734	1.7247746729165372	2.590956820857456
4.2983331790988215	2.781477201527195	3.559602530038569	1.8326816734278557
4.140299975529576	1.553351733539318	1.6478532368422552	1.9755659967780972
3.9819831526051437	3.3559575398406647	1.4381518945888048	3.0482849294244687
3.7472479111119834	4.84724515960936	1.300922620789335	3.7366117334955495
4.408715841694557	1.3019579723974513	3.9995721453683686	1.1979750384731642
2.66151951968048	1.0495513342625618	3.6638172536271214	0.8731719354013578
2.321437975434084	3.211444470243612	3.3785841999714954	1.4854614216871864
1.9981483190300435	3.1462838448553128	1.6728495506832783	1.9385828624491572
2.1760848624033593	1.4125829373263366	2.0910876616048024	1.2124358580131938
4.056862364269223	1.1974018453336006	3.61238234894029	1.1596267972207048
4.2991748884984045	2.0611338597869544	2.6722625200610324	1.8209838530605071
2.467393556803476	3.2442423649091694	2.9494085198849027	1.6474353988604424
4.423832239954184	2.9009413628993466	3.4977061922099657	1.915477861702852
1.9868311610161	2.426056270371415	2.759372829585355	1.3216781929907768
1.5568215377051768	2.7520289040237373	1.4585176257447428	1.7139181194089983
3.136766709619028	2.270838985562337	3.2413393913130313	1.4824225998978338
3.504373915065317	3.4253664796314682	1.7123266964407686	2.6476795883749062
1.7706021902318954	3.0344971387304334	4.821304338355313	1.0556539848744309
3.767196841188664	4.119115943750963	3.011697622221466	2.269893503364527
3.385791894018644	4.215071266595596	2.5871909484030966	2.3486502572249206
2.6915294418651525	1.1339271050180613	3.746143903423964	0.9026095154455837
4.956588953892119	4.183238301825785	4.939738214126248	2.0487821803248414
3.6248799065133706	2.7963721388235965	2.9184880036196184	1.8636542257558255
2.6418461939861007	3.786780164930109	2.9101000522317624	1.8541072466874085
1.8644574132073493	1.0472533486058997	2.92232423290428	0.8174061729222891
3.1518924228884737	3.0239878703229377	4.36369589409026	1.4779116650387998
3.1539792938423106	3.3135988637339313	4.585355676859144	1.5097077027535015
1.9618290913303682	2.980847023570438	2.3869387485897193	1.5652358707581953
3.8306226168008655	3.9117599359514648	3.8336095225172047	1.9770463172073336
2.6823704781053976	2.489939787673729	2.3081427665210184	1.7010711101371043
2.098853050217413	1.4791141823356315	1.0811814644863773	1.694503894103914
1.3040469648788129	2.4771020461274835	1.4503287193954482	1.4924003488435242
1.3431786667260222	1.7869698576732822	1.2143802116353315	1.4058797170435553
2.2868503754872904	2.375409404169295	2.6283622982743062	1.4376246028518718
4.004901647701382	2.687243287735793	1.8021566385645118	2.44372962059886
3.2849783864377464	3.7820854504707104	4.7424762187230645	1.6185620215698069
3.2385930227442965	4.930300334996419	2.7084692609222643	2.4280236925342957
2.056110575791944	3.866514233239706	4.652951619033661	1.307129968061357
3.8666185796924686	2.3320369804354786	4.537232953352778	1.4097361755298254
2.805366003636556	4.113296634093812	2.6479390352433363	2.08754472562724
4.552330029567908	1.6210625797662686	2.659723062244611	1.6657067690217298
1.8205707450565052	4.380152509499064	3.231973791491699	1.5707768092050316
4.274381463850029	1.155523573407041	1.9071738727448548	1.609277352854514
1.2938105004593892	1.5269266956198937	1.500637614390146	1.1473779929380892
2.2202563696374145	2.1450056023487543	4.6568980346616815	1.011270674083593
2.770098533721666	4.609434048688161	4.325929251622252	1.7180338058240834
3.55397088995974	3.1832602970862816	1.571114749552526	2.6834224975007017
3.1568515352032107	4.652007448075863	4.6954743576385685	1.768510094160319
2.280645301570886	1.8653914688862128	1.0377108030487676	2.024770000017144
1.0888015580100552	3.56824304544491	2.1784599916892464	1.3354473992583171
3.5431203799760698	3.359690958583987	2.2956446603889944	2.2771429081891594
1.8346028056099253	2.303025968945247	1.9125995731122944	1.4863066364929118
2.446099266899766	1.3387788598195614	1.4314046831096692	1.5125517584662656
4.725381401972883	2.966398449513161	3.3341204700108267	2.0504185990585517
2.5575453443952694	1.215922102792454	4.623599210126522	0.8201144372578947
1.2952184981301356	4.720206056753584	1.3922814011890048	2.095503966582371
4.392815521215066	4.808232500210888	2.8064950791063645	2.7433553751053594
3.735290595892808	2.2554131785381006	4.104890437567239	1.4325984241157084
4.798612653709796	2.9049988184232163	3.5161431595016963	1.991120542257384
2.3180940145932034	2.1723406376357617	3.622658743574504	1.1790053436964585
4.086920114021352	2.1673829526462773	3.904629354561519	1.5061769376988985
2.0212404807019357	1.9083222029435116	2.2432789233998736	1.3112732673087055
1.9185905597672512	2.7335551215425418	4.711843236390534	1.0550174744881102
2.4192795690550035	3.668044331716655	3.045971155359205	1.7068581244348238
2.834622903452229	1.2909841176348709	1.015182769697868	1.8986109295212168
3.1470266387621217	2.400845546072368	1.8831349528656776	2.003049113641961
4.142540113794392	3.0821518888043298	1.3751559428681208	3.0470838458873755
3.3520867826727185	4.768366680941419	3.992435737776432	2.0008912356237114
2.8998898107732085	1.6838899387923283	2.352194701999982	1.4408241039399166
1.1217902964317972	2.3210067314396987	2.502191373517529	1.020078932514651
1.7241884149576592	2.723983167706308	4.747095773903743	0.9946735608835736
3.214077797423593	3.5778810303362456	2.087493462490125	2.3470837040684263
4.0731512095514395	2.000332301684241	3.771295567716193	1.4698433611156103
1.8399412916046565	1.3389957479504884	3.4307243729328434	0.8474199187069359
4.5168282258225885	3.7503050238783078	4.984108018376791	1.843556109882153
4.399223234810239	2.565313003049087	1.0582732749807238	3.265572025831013
3.152627474194162	1.9952399669868588	2.654581999895804	1.5393444960528693
4.440228091706103	2.720092836736514	4.848443311602662	1.5783137584285094
2.5785919638629973	1.2582505964778892	1.7458959225810804	1.363219248164211
4.495792280416898	1.3267315843865126	2.828433920691399	1.4521839557767042
4.529484284302934	2.6260425213464225	3.0750878237464674	1.9667379308844128
1.435422431802904	3.304587559486144	3.8944807854246686	1.1036305490425375
1.4197685316904374	2.652831326948373	2.162263131967297	1.3198036347127762
3.4980469169459867	4.9411849451629575	3.778818307601772	2.1387024376397283
3.5174648877697594	4.7680476383064665	3.775397616233749	2.107675900369913
4.535488391349837	2.1659538299889967	4.241860263275752	1.5218030437811467
2.2265128916352155	4.470091945377097	4.686237902154991	1.4573325630653258
2.8729245376994705	1.923583221730777	4.019333994483143	1.1725747862588989
3.6204462209755177	1.4267664889688327	4.06180044823615	1.127712018584362
4.58857582460332	3.6394850417811138	2.9391163403240075	2.3836941853178004
4.299409818897777	4.079076090118555	3.2426770227063417	2.325591750387336
2.9005157704444544	3.880702765435836	3.5736685300129505	1.774743816703338
2.4958852918872667	3.56068221439842	4.847768778515485	1.3539666581799137
3.6051158469966262	2.5750412618166356	2.031583719405131	2.13763891360042
2.402405624078916	3.4582220904914056	3.351551186718924	1.574442048791136
2.6684341710345514	2.9401618003478736	1.9502059606692748	2.005735320366752
4.408490185356918	4.395060139405318	1.5112029564419855	3.5806836474722803
2.8942759858875733	3.1156103195744644	3.184814552011826	1.682671980333627
1.0695249604139048	3.4991801961039206	3.8777391420176506	0.9824021876945817
4.353686798184092	3.623938835524737	3.0869576353235884	2.26075596980091
2.553031001838547	4.022713481774064	1.95770184965711	2.290415738146587
4.238181500287129	3.209302190074274	4.695131553739446	1.7020456316627068
4.162167447969368	4.084112033033194	1.7648408489286982	3.1035291146283024
1.0807901321061633	3.6135748944476105	3.361334015866852	1.0779121824620068
3.1962562945528274	3.629862836764282	3.4027346655423525	1.846510844686264
2.8227739950248174	2.880950173427078	3.0572559888853688	1.6309476648352168
